...1,...2,ENV_RNC_SUPERVISADO,ENV_FECHA_ENVIO,OPERACION,FECHA_TRANSACCION,DATE_LIQUIDACION,DATE_LIQUIDACION_REAL,RNC_EMISOR,ISIN,SERIE,CODIGO_SIV,EMISION,VENCIMIENTO,MONEDA,MERCADO,NEGOCIACION,TIPO_OPERACION,SUB_OPERACION,TASA_INT_EMISION,UNIDAD_VALOR,VALOR_NOMINAL,CANT_VALOR_NOMINAL,PRECIO_LIMPIO,PRECIO_SUCIO,IMPORTE_BRUTO_LIQ,VALOR_TRANSADO,DEP_VENDEDOR,DEP_COMPRADOR,PARTE_OPERATION,ESTADO_OPERACION,EMISOR
1913,1913,130034788,28-05-2018,547127,28-05-2018,28-05-2018,28-05-2018,401007551,DO1002218324,LE040119,SIVEMBC255,4/1/2018,4/1/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,0,115,10000,1150000,95.65,9565.22,1100000,1100000,CCI,CCI,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1914,1914,130034788,28-05-2018,547130,28-05-2018,28-05-2018,28-05-2018,401007551,DO1002218324,LE040119,SIVEMBC255,4/1/2018,4/1/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,0,584,10000,5840000,95.67,9566.63,5586911.83,5586911.83,CCI,CCI,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1915,1915,130034788,29-05-2018,549225,29-05-2018,29-05-2018,29-05-2018,401007551,DO1002237027,CI051018,SIVEMBC-074,5/10/2011,5/10/2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,15.5,23,10000,230000,102.05,10434.78,240000,240000,PRIMMA,PRIMMA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1916,1916,130034788,29-05-2018,547446,28-05-2018,29-05-2018,29-05-2018,401007322,DO1005205914,MH22023,SIVEMGC242,7/4/2017,7/4/2023,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.5,271,100000,27100000,109.23,110714.76,30003698.63,30003698.63,INRES,INRES,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
1917,1917,130034788,29-05-2018,547450,28-05-2018,29-05-2018,29-05-2018,401007322,DO1005205914,MH22023,SIVEMGC242,7/4/2017,7/4/2023,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.5,15,100000,1500000,105.38,106871.07,1603066.06,1603066.06,PARVA,PARVA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1918,1918,130034788,29-05-2018,547451,28-05-2018,29-05-2018,29-05-2018,401007551,DO1002239825,CI021118,SIVEMBC-078,2/11/2011,2/11/2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,15.5,10,10000,100000,102.91,10405.2,104051.98,104051.98,PARVA,PARVA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1919,1919,130034788,29-05-2018,547459,28-05-2018,29-05-2018,29-05-2018,401007551,DO1002237027,CI051018,SIVEMBC-074,5/10/2011,5/10/2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,15.5,10,10000,100000,102.69,10498.52,104985.15,104985.15,PARVA,PARVA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1920,1920,130034788,29-05-2018,547559,28-05-2018,29-05-2018,29-05-2018,401007322,DO1005204115,MH22019,SIVEMGC185,10/5/2014,10/5/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,10.4,2,100000,200000,102.91,103447.37,206894.74,206894.74,PARVA,PARVA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1921,1921,130034788,29-05-2018,547565,28-05-2018,29-05-2018,29-05-2018,401007551,DO1002232622,CI010618,SIVEMBC-059,1/6/2011,1/6/2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,15.5,200,10000,2000000,100.01,10760.87,2152173.79,2152173.79,BHDVAL,BHDVAL,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1922,1922,130034788,29-05-2018,547576,28-05-2018,29-05-2018,29-05-2018,401007551,DO1002251523,CI200320,SIVEMBC-147,20-03-2013,20-03-2020,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,13,364,10000,3640000,107.41,10990.72,4000620.28,4000620.28,PARVA,PARVA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1923,1923,130034788,29-05-2018,534424,3/5/2018,29-05-2018,29-05-2018,401007322,USP3579EBD87,BSRD2025,SIVEMGC198,27-01-2015,27-01-2025,USD,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,5.5,87,1000,87000,1068.97,1071.25,93198.74,93198.74,JMMB,JMMB,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
1924,1924,130034788,29-05-2018,549445,29-05-2018,29-05-2018,29-05-2018,401007322,DO1005206011,MH12032,SIVEMGC243,5/3/2017,5/3/2032,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 1 RF,12,89,100000,8900000,113483.15,113483.15,10100000,10100000,JMMB,JMMB,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1925,1925,130034788,29-05-2018,549447,29-05-2018,29-05-2018,29-05-2018,401007322,DO1005234625,MH12021,SIVEMGC-061,4/6/2011,4/6/2021,DOP,SECUNDARIO,EXTRABURSATIL,MHRD,CONTADO RF,15.95,40,100000,4000000,121.74,129434.36,5177374.36,5177374.36,UNICA,PARVA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1926,1926,130034788,29-05-2018,549487,29-05-2018,29-05-2018,29-05-2018,401007551,DO1002243926,CI050719,SIVEMBC-098,5/7/2012,5/7/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,15,1500,10000,15000000,108.32,11423.3,17134948.7,17134948.7,INRES,INRES,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1927,1927,130034788,29-05-2018,549490,29-05-2018,29-05-2018,29-05-2018,401007322,DO1005205310,MH32026,SIVEMGC224,6/5/2016,6/11/2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,11,47,100000,4700000,117.97,118661.64,5577097,5577097,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1928,1928,130034788,29-05-2018,546779,28-05-2018,29-05-2018,29-05-2018,401007322,DO1005204115,MH22019,SIVEMGC185,10/5/2014,10/5/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,10.4,20,100000,2000000,102.91,103448.07,2068961.4,2068961.4,PARVA,PARVA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1929,1929,130034788,29-05-2018,462480,30-11-2017,29-05-2018,29-05-2018,401007322,DO1005244525,CDEEE23,SIVEMGC-101,31-07-2012,31-07-2023,USD,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,7,83,1000,83000,1204.82,1222.94,101504.11,101504.11,JMMB,JMMB,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
1930,1930,130034788,29-05-2018,462481,30-11-2017,29-05-2018,29-05-2018,401007322,DO1005204412,MH12029,SIVEMGC186,6/7/2014,6/7/2029,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,11.375,174,100000,17400000,109013.6,113368.17,19726061.18,19726061.18,JMMB,JMMB,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
1931,1931,130034788,29-05-2018,462567,30-11-2017,29-05-2018,29-05-2018,401007322,DO1005205013,MH12026,SIVEMGC202,6/3/2015,6/3/2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.375,1,100000,100000,100000,103945.21,103945.21,103945.21,JMMB,JMMB,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
1932,1932,130034788,29-05-2018,465086,6/12/2017,29-05-2018,29-05-2018,401007322,DO1005205112,MH22026,SIVEMGC224,14-01-2016,14-01-2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.875,5,100000,500000,108.12,105.87,549474.8,549474.8,ALPHA,ALPHA,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
1933,1933,130034788,29-05-2018,465088,6/12/2017,29-05-2018,29-05-2018,401007322,DO1005205112,MH22026,SIVEMGC224,14-01-2016,14-01-2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.875,5,100000,500000,108.08,105.83,549264.23,549264.23,ALPHA,ALPHA,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
1934,1934,130034788,29-05-2018,549364,29-05-2018,29-05-2018,29-05-2018,401007551,DO1002216112,CI030223,SIVEMBC226,3/2/2016,3/2/2023,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,11,10500,10000,105000000,107,11049.41,116018845.2,116018845.2,EXCEL,EXCEL,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1935,1935,130034788,29-05-2018,549366,29-05-2018,29-05-2018,29-05-2018,401007551,DO1002216427,CI230623,SIVEMBC231,23-06-2016,23-06-2023,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 1 RF,11,1810,10000,18100000,11049.72,11049.72,20000000,20000000,JMMB,JMMB,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1936,1936,130034788,29-05-2018,549367,29-05-2018,29-05-2018,29-05-2018,401007551,DO1002216427,CI230623,SIVEMBC231,23-06-2016,23-06-2023,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 1 RF,11,1877,10000,18770000,11044.38,11044.38,20730304.88,20730304.88,JMMB,JMMB,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1937,1937,130034788,29-05-2018,549368,29-05-2018,29-05-2018,29-05-2018,401007551,DO1002216427,CI230623,SIVEMBC231,23-06-2016,23-06-2023,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 1 RF,11,55,10000,550000,10909.09,10909.09,600000,600000,JMMB,JMMB,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1938,1938,130034788,29-05-2018,549370,29-05-2018,29-05-2018,29-05-2018,401007322,USP3579EAG28,BSRD2027,SIVEMGC-071,20-03-2006,20-04-2027,USD,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 1 RF,8.625,86,1000,86000,1162.79,1162.79,100000,100000,JMMB,JMMB,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1939,1939,130034788,29-05-2018,502674,26-02-2018,29-05-2018,29-05-2018,401007322,DO1005244525,CDEEE23,SIVEMGC-101,31-07-2012,31-07-2023,USD,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,7,250,1000,250000,114.5,113.51,289442.57,289442.57,UNICA,UNICA,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
1940,1940,130034788,29-05-2018,502676,26-02-2018,29-05-2018,29-05-2018,401007322,DO1005244525,CDEEE23,SIVEMGC-101,31-07-2012,31-07-2023,USD,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,7,250,1000,250000,114.5,113.51,289442.57,289442.57,UNICA,UNICA,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
1941,1941,130034788,29-05-2018,502744,28-02-2018,29-05-2018,29-05-2018,401007322,DO1005241125,MH12022,SIVEMGC-085,4/2/2012,4/2/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 1 RF,16.95,1,100000,100000,98.89,95.48,100772.59,100772.59,INRES,INRES,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
1942,1942,130034788,29-05-2018,502745,28-02-2018,29-05-2018,29-05-2018,401007322,DO1005204214,MH12024,SIVEMGC185,10/5/2014,10/5/2024,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 1 RF,11.5,8,100000,800000,121.53,125.95,1012367.38,1012367.38,INRES,INRES,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
1943,1943,130034788,29-05-2018,502748,28-02-2018,29-05-2018,29-05-2018,401007322,DO1005204214,MH12024,SIVEMGC185,10/5/2014,10/5/2024,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 1 RF,11.5,10,100000,1000000,112.92,117.18,1177772.34,1177772.34,INRES,INRES,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
1944,1944,130034788,28-05-2018,547133,28-05-2018,28-05-2018,28-05-2018,401007551,DO1002218324,LE040119,SIVEMBC255,4/1/2018,4/1/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,0,2117,10000,21170000,95.64,9564.16,20247331.95,20247331.95,CCI,CCI,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1945,1945,130034788,28-05-2018,547136,28-05-2018,28-05-2018,28-05-2018,401007322,DO1005244525,CDEEE23,SIVEMGC-101,31-07-2012,31-07-2023,USD,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,7,1,1000,1000,121.42,1236.63,1236.63,1236.63,CCI,CCI,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1946,1946,130034788,28-05-2018,547139,28-05-2018,28-05-2018,28-05-2018,401007322,DO1005244525,CDEEE23,SIVEMGC-101,31-07-2012,31-07-2023,USD,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,7,169,1000,169000,116.1,1183.43,200000,200000,CCI,CCI,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1947,1947,130034788,28-05-2018,547146,28-05-2018,28-05-2018,28-05-2018,101593131,DO2013001022,BC4REMI1,SIVEM117,15-12-2017,15-12-2021,USD,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,6.55,2231,1,2231,100,1.01,2260.63,2260.63,CCI,CCI,CONTADO,LIQUIDADA CONTADO,"CONSORCIO REMIX, S.A."
1948,1948,130034788,28-05-2018,547147,28-05-2018,28-05-2018,28-05-2018,101768835,DO2014303815,BC1DPP38,SIVEM106,30-06-2017,30-06-2027,USD,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,6.25,19374,1,19374,108.08,1.09,21136.11,21136.11,UNICA,UNICA,CONTADO,LIQUIDADA CONTADO,"DOMINICAN POWER PARTNERS, LDC"
1949,1949,130034788,28-05-2018,547444,28-05-2018,28-05-2018,28-05-2018,401007322,USP3579EAG28,BSRD2027,SIVEMGC-071,20-03-2006,20-04-2027,USD,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 1 RF,8.625,40,1000,40000,1250,1250,50000,50000,JMMB,JMMB,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1950,1950,130034788,28-05-2018,547445,28-05-2018,28-05-2018,28-05-2018,401007322,USP3579EAG28,BSRD2027,SIVEMGC-071,20-03-2006,20-04-2027,USD,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 1 RF,8.625,9,1000,9000,1307.03,1307.03,11763.25,11763.25,JMMB,JMMB,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1951,1951,130034788,28-05-2018,547446,28-05-2018,28-05-2018,28-05-2018,401007322,DO1005205914,MH22023,SIVEMGC242,7/4/2017,7/4/2023,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.5,271,100000,27100000,109.23,110701.11,30000000,30000000,INRES,INRES,CONTADO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
1952,1952,130034788,28-05-2018,547449,28-05-2018,28-05-2018,28-05-2018,401007322,USP3579EBD87,BSRD2025,SIVEMGC198,27-01-2015,27-01-2025,USD,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,5.5,25,1000,25000,100.11,1019.59,25489.76,25489.76,UNICA,UNICA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1953,1953,130034788,28-05-2018,547452,28-05-2018,28-05-2018,28-05-2018,401007322,USP3579EBK21,BSRD2026,SIVEMGC225,29-01-2016,29-01-2026,USD,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,6.875,25,1000,25000,115.25,1175.25,29381.22,29381.22,IPSA,IPSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1954,1954,130034788,28-05-2018,547455,28-05-2018,28-05-2018,28-05-2018,401007322,USP3579EAG28,BSRD2027,SIVEMGC-071,20-03-2006,20-04-2027,USD,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 1 RF,8.625,18,1000,18000,1292.37,1292.37,23262.74,23262.74,JMMB,JMMB,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1955,1955,130034788,28-05-2018,547456,28-05-2018,28-05-2018,28-05-2018,401007322,USP3579EAG28,BSRD2027,SIVEMGC-071,20-03-2006,20-04-2027,USD,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 1 RF,8.625,33,1000,33000,1272.73,1272.73,42000,42000,JMMB,JMMB,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1956,1956,130034788,28-05-2018,547457,28-05-2018,28-05-2018,28-05-2018,401007322,DO1005205112,MH22026,SIVEMGC224,14-01-2016,14-01-2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 1 RF,10.875,41,100000,4100000,109756.1,109756.1,4500000,4500000,JMMB,JMMB,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1957,1957,130034788,28-05-2018,547458,28-05-2018,28-05-2018,28-05-2018,401007322,DO1005205617,MH12027,SIVEMGC224,5/8/2016,5/2/2027,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 1 RF,11.25,13,100000,1300000,111629.59,111629.59,1451184.71,1451184.71,JMMB,JMMB,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1958,1958,130034788,29-05-2018,536128,7/5/2018,29-05-2018,29-05-2018,401007322,USP3579EAG28,BSRD2027,SIVEMGC-071,20-03-2006,20-04-2027,USD,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,8.625,80,1000,80000,1250,1252.18,100174.79,100174.79,JMMB,JMMB,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
1959,1959,130034788,29-05-2018,539705,14-05-2018,29-05-2018,29-05-2018,401007551,DO1002218324,LE040119,SIVEMBC255,4/1/2018,4/1/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,VENTA FOWARD RF,0,47,10000,470000,96.26,9625.97,452420.7,452420.7,CCI,CCI,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1960,1960,130034788,29-05-2018,543403,21-05-2018,29-05-2018,29-05-2018,401007551,DO1002218324,LE040119,SIVEMBC255,4/1/2018,4/1/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,VENTA FOWARD RF,0,210,10000,2100000,95.41,9541.24,2003660.28,2003660.28,CCI,CCI,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1961,1961,130034788,29-05-2018,544196,22-05-2018,29-05-2018,29-05-2018,401007322,USP3579EAH01,BSRD2021,SIVEMGC-068,6/5/2010,6/5/2021,USD,SECUNDARIO,EXTRABURSATIL,OTC,VENTA FOWARD RF,7.5,905,1000,905000,109.31,1097.87,993569.42,993569.42,PRIMMA,BANESCO,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1962,1962,130034788,29-05-2018,544391,22-05-2018,29-05-2018,29-05-2018,401007322,DO1005206011,MH12032,SIVEMGC243,5/3/2017,5/3/2032,DOP,SECUNDARIO,EXTRABURSATIL,OTC,VENTA FOWARD RF,12,130,100000,13000000,113.08,115879.1,15064282.78,15064282.78,ALPHA,BACTIVOD,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1963,1963,130034788,29-05-2018,544398,22-05-2018,29-05-2018,29-05-2018,401007322,DO1005206011,MH12032,SIVEMGC243,5/3/2017,5/3/2032,DOP,SECUNDARIO,EXTRABURSATIL,OTC,VENTA FOWARD RF,12,150,100000,15000000,114.28,117071.62,17560743.08,17560743.08,EXCEL,BACTIVOD,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1964,1964,130034788,29-05-2018,544439,22-05-2018,29-05-2018,29-05-2018,401007322,DO1005244525,CDEEE23,SIVEMGC-101,31-07-2012,31-07-2023,USD,SECUNDARIO,EXTRABURSATIL,OTC,VENTA FOWARD RF,7,433,1000,433000,113.26,1155.22,500209.03,500209.03,PARVA,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1965,1965,130034788,29-05-2018,545221,23-05-2018,29-05-2018,29-05-2018,401007322,USP3579EBV85,BSDR2027,SIVEMGC240,25-01-2017,25-01-2027,USD,SECUNDARIO,EXTRABURSATIL,OTC,VENTA FOWARD RF,5.95,100,1000,100000,101.5,1035.49,103549.44,103549.44,BHDVAL,BHDVAL,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1966,1966,130034788,29-05-2018,545256,23-05-2018,29-05-2018,29-05-2018,401007322,USP3579EBV85,BSDR2027,SIVEMGC240,25-01-2017,25-01-2027,USD,SECUNDARIO,EXTRABURSATIL,OTC,VENTA FOWARD RF,5.95,100,1000,100000,101.5,1035.49,103549.44,103549.44,BBHD,BHDVAL,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1967,1967,130034788,29-05-2018,545428,24-05-2018,29-05-2018,29-05-2018,401007322,DO1005206011,MH12032,SIVEMGC243,5/3/2017,5/3/2032,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,12,145,100000,14500000,111.87,114666.52,16626645.48,16626645.48,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1968,1968,130034788,29-05-2018,545429,24-05-2018,29-05-2018,29-05-2018,401007322,DO1005206011,MH12032,SIVEMGC243,5/3/2017,5/3/2032,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,12,145,100000,14500000,115.87,118661.27,17205884.48,17205884.48,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1969,1969,130034788,15-05-2018,540250,15-05-2018,15-05-2018,15-05-2018,401007322,DO1005205112,MH22026,SIVEMGC224,14-01-2016,14-01-2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.875,5,100000,500000,119.51,123115.96,615579.82,615579.82,ALPHA,ALPHA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1970,1970,130034788,29-05-2018,461396,28-11-2017,29-05-2018,29-05-2018,401007322,DO1005205112,MH22026,SIVEMGC224,14-01-2016,14-01-2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.875,41,100000,4100000,113.24,111.04,4717504.47,4717504.47,ALPHA,ALPHA,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
1971,1971,130034788,29-05-2018,461529,28-11-2017,29-05-2018,29-05-2018,401007322,DO1005204412,MH12029,SIVEMGC186,6/7/2014,6/7/2029,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,11.375,49,100000,4900000,117.93,122.41,6216589.78,6216589.78,ALPHA,ALPHA,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
1972,1972,130034788,15-05-2018,540355,15-05-2018,15-05-2018,15-05-2018,401007551,DO1002218324,LE040119,SIVEMBC255,4/1/2018,4/1/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,0,204,10000,2040000,96.77,9676.75,1974057.05,1974057.05,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1973,1973,130034788,15-05-2018,540357,15-05-2018,15-05-2018,15-05-2018,401007322,DO1005206011,MH12032,SIVEMGC243,5/3/2017,5/3/2032,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,12,7,100000,700000,122.33,124665.84,872660.89,872660.89,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1974,1974,130034788,15-05-2018,540361,15-05-2018,15-05-2018,15-05-2018,401007551,DO1002235823,CI130718,SIVEMBC-065,13-07-2011,13-07-2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 1 RF,15.5,28,10000,280000,102.44,10761.6,301324.93,301324.93,IPSA,IPSA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
1975,1975,130034788,15-05-2018,540363,15-05-2018,15-05-2018,15-05-2018,401007322,DO1005205112,MH22026,SIVEMGC224,14-01-2016,14-01-2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.875,1,100000,100000,146.39,150000,150000,150000,ALPHA,ALPHA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1976,1976,130034788,15-05-2018,540365,15-05-2018,15-05-2018,15-05-2018,401007322,DO1005205112,MH22026,SIVEMGC224,14-01-2016,14-01-2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.875,33,100000,3300000,109.15,112754.31,3720892.1,3720892.1,ALPHA,ALPHA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1977,1977,130034788,15-05-2018,540367,15-05-2018,15-05-2018,15-05-2018,401007322,DO1005205112,MH22026,SIVEMGC224,14-01-2016,14-01-2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.875,5,100000,500000,101.82,105427.18,527135.89,527135.89,ALPHA,ALPHA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
1978,1978,130034788,15-05-2018,540369,15-05-2018,15-05-2018,15-05-2018,401007322,DO1005205112,MH22026,SIVEMGC224,14-01-2016,14-01-2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.875,101,100000,10100000,109.02,112620.26,11374646.21,11374646.21,ALPHA,ALPHA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
