...1,...2,ENV_RNC_SUPERVISADO,ENV_FECHA_ENVIO,OPERACION,FECHA_TRANSACCION,DATE_LIQUIDACION,DATE_LIQUIDACION_REAL,RNC_EMISOR,ISIN,SERIE,CODIGO_SIV,EMISION,VENCIMIENTO,MONEDA,MERCADO,NEGOCIACION,TIPO_OPERACION,SUB_OPERACION,TASA_INT_EMISION,UNIDAD_VALOR,VALOR_NOMINAL,CANT_VALOR_NOMINAL,PRECIO_LIMPIO,PRECIO_SUCIO,IMPORTE_BRUTO_LIQ,VALOR_TRANSADO,DEP_VENDEDOR,DEP_COMPRADOR,PARTE_OPERATION,ESTADO_OPERACION,EMISOR
566,566,130034788,7/5/2018,521094,6/4/2018,7/5/2018,7/5/2018,401007322,DO1005234526,MH12018,SIVEMGC-061,8/6/2011,8/6/2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,14,10,100000,1000000,95.44,94.72,1004764.66,1004764.66,INRES,INRES,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
567,567,130034788,7/5/2018,521096,6/4/2018,7/5/2018,7/5/2018,401007322,DO1005204115,MH22019,SIVEMGC185,10/5/2014,10/5/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.4,7,100000,700000,103.26,102.57,753517.43,753517.43,INRES,INRES,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
568,568,130034788,7/5/2018,521106,6/4/2018,7/5/2018,7/5/2018,401007322,DO1005204115,MH22019,SIVEMGC185,10/5/2014,10/5/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.4,28,100000,2800000,102.95,102.6,3014880,3014880,INRES,INRES,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
569,569,130034788,7/5/2018,521119,6/4/2018,7/5/2018,7/5/2018,401007322,DO1005234526,MH12018,SIVEMGC-061,8/6/2011,8/6/2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,14,4,100000,400000,95.44,94.5,400995.39,400995.39,INRES,INRES,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
570,570,130034788,7/5/2018,521143,6/4/2018,7/5/2018,7/5/2018,401007322,DO1005241125,MH12022,SIVEMGC-085,4/2/2012,4/2/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,16.95,19,100000,1900000,102.43,101.49,2009529.31,2009529.31,INRES,INRES,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
571,571,130034788,7/5/2018,521148,6/4/2018,7/5/2018,7/5/2018,401007322,DO1005204115,MH22019,SIVEMGC185,10/5/2014,10/5/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.4,78,100000,7800000,98.38,98.07,8045183.57,8045183.57,INRES,INRES,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
572,572,130034788,7/5/2018,521158,6/4/2018,7/5/2018,7/5/2018,401007322,DO1005234526,MH12018,SIVEMGC-061,8/6/2011,8/6/2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,14,15,100000,1500000,98.77,98.16,1558675.32,1558675.32,INRES,INRES,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
573,573,130034788,7/5/2018,535316,4/5/2018,7/5/2018,7/5/2018,401007322,DO1005205112,MH22026,SIVEMGC224,14-01-2016,14-01-2026,DOP,SECUNDARIO,EXTRABURSATIL,MHRD,CONTADO RF,10.875,511,100000,51100000,108.79,112156.68,57312063.9,57312063.9,IPSA,BRESERVA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
574,574,130034788,7/5/2018,535330,4/5/2018,7/5/2018,7/5/2018,401007551,DO1002235823,CI130718,SIVEMBC-065,13-07-2011,13-07-2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,15.5,27,10000,270000,101.41,10625.46,286887.41,286887.41,PARVA,PARVA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
575,575,130034788,7/5/2018,535355,4/5/2018,7/5/2018,7/5/2018,401007322,USP3579EBV85,BSDR2027,SIVEMGC240,25-01-2017,25-01-2027,USD,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,5.95,1600,1000,1600000,103.51,1051.96,1683133.33,1683133.33,BBHD,BHDINTBA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
576,576,130034788,7/5/2018,535356,4/5/2018,7/5/2018,7/5/2018,401007322,DO1005206011,MH12032,SIVEMGC243,5/3/2017,5/3/2032,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,12,84,100000,8400000,117.29,119359.03,10026158.76,10026158.76,PARVA,PARVA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
577,577,130034788,7/5/2018,535358,4/5/2018,7/5/2018,7/5/2018,401007551,DO1002251523,CI200320,SIVEMBC-147,20-03-2013,20-03-2020,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,13,46,10000,460000,107.31,10901.97,501490.57,501490.57,PARVA,PARVA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
578,578,130034788,7/5/2018,535362,4/5/2018,7/5/2018,7/5/2018,401007551,DO1002237027,CI051018,SIVEMBC-074,5/10/2011,5/10/2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,15.5,287,10000,2870000,103.15,10451.01,2999439.99,2999439.99,PARVA,PARVA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
579,579,130034788,7/5/2018,535365,4/5/2018,7/5/2018,7/5/2018,401007551,DO1002237027,CI051018,SIVEMBC-074,5/10/2011,5/10/2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,15.5,287,10000,2870000,103.15,10451.01,2999439.99,2999439.99,PARVA,PARVA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
580,580,130034788,7/5/2018,535481,4/5/2018,7/5/2018,7/5/2018,401007551,DO1002218324,LE040119,SIVEMBC255,4/1/2018,4/1/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,0,630,10000,6300000,95.24,9523.81,6000000,6000000,CCI,CCI,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
581,581,130034788,7/5/2018,535482,4/5/2018,7/5/2018,7/5/2018,101090091,DO2015000311,BC1BCO03,SIVEM112,6/2/2018,6/2/2021,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,9,300000,1,300000,100,1,300073.97,300073.97,BHDVAL,BHDVAL,CONTADO,LIQUIDADA CONTADO,"BANCO DE AHORRO Y CREDITO CONFISA, S. A."
582,582,130034788,7/5/2018,535483,4/5/2018,7/5/2018,7/5/2018,101090091,DO2015000311,BC1BCO03,SIVEM112,6/2/2018,6/2/2021,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,9,300000,1,300000,100,1,300073.97,300073.97,BHDVAL,BHDVAL,CONTADO,LIQUIDADA CONTADO,"BANCO DE AHORRO Y CREDITO CONFISA, S. A."
583,583,130034788,7/5/2018,535601,7/5/2018,7/5/2018,7/5/2018,401007322,DO1005204115,MH22019,SIVEMGC185,10/5/2014,10/5/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.4,7,100000,700000,102.55,107619.9,753339.33,753339.33,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
584,584,130034788,7/5/2018,535603,7/5/2018,7/5/2018,7/5/2018,401007322,DO1005204115,MH22019,SIVEMGC185,10/5/2014,10/5/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.4,17,100000,1700000,100.81,105882.35,1800000,1800000,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
585,585,130034788,7/5/2018,535605,7/5/2018,7/5/2018,7/5/2018,401007322,DO1005241125,MH12022,SIVEMGC-085,4/2/2012,4/2/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,16.95,1,100000,100000,145.73,150000,150000,150000,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
586,586,130034788,7/5/2018,535607,7/5/2018,7/5/2018,7/5/2018,401007322,DO1005241125,MH12022,SIVEMGC-085,4/2/2012,4/2/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,16.95,10,100000,1000000,95.73,100000,1000000,1000000,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
587,587,130034788,7/5/2018,535609,7/5/2018,7/5/2018,7/5/2018,401007322,DO1005241125,MH12022,SIVEMGC-085,4/2/2012,4/2/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,16.95,4,100000,400000,126.65,130918.35,523673.4,523673.4,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
588,588,130034788,7/5/2018,535611,7/5/2018,7/5/2018,7/5/2018,401007322,DO1005204115,MH22019,SIVEMGC185,10/5/2014,10/5/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.4,10,100000,1000000,94.93,100000,1000000,1000000,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
589,589,130034788,7/5/2018,535613,7/5/2018,7/5/2018,7/5/2018,401007322,DO1005204115,MH22019,SIVEMGC185,10/5/2014,10/5/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.4,10,100000,1000000,94.93,100000,1000000,1000000,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
590,590,130034788,7/5/2018,535615,7/5/2018,7/5/2018,7/5/2018,401007322,DO1005204115,MH22019,SIVEMGC185,10/5/2014,10/5/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.4,19,100000,1900000,100.19,105263.16,2000000,2000000,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
591,591,130034788,7/5/2018,535617,7/5/2018,7/5/2018,7/5/2018,401007322,DO1005234625,MH12021,SIVEMGC-061,4/6/2011,4/6/2021,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,15.95,9,100000,900000,105.78,112508.95,1012580.51,1012580.51,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
592,592,130034788,7/5/2018,535619,7/5/2018,7/5/2018,7/5/2018,401007322,DO1005204115,MH22019,SIVEMGC185,10/5/2014,10/5/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.4,5,100000,500000,93.73,98798.6,493993,493993,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
593,593,130034788,7/5/2018,535485,4/5/2018,7/5/2018,7/5/2018,401007551,DO1002232523,CI180518,SIVEMBC-058,18-05-2011,18-05-2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,15.5,20,10000,200000,100.12,10733.65,214672.95,214672.95,BHDVAL,BHDVAL,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
594,594,130034788,7/5/2018,535486,4/5/2018,7/5/2018,7/5/2018,101028289,DO2009101711,BC2MC03,SIVEM096,3/8/2016,3/8/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,9.65,125000,1,125000,100,1,125132.19,125132.19,BHDVAL,BHDVAL,CONTADO,LIQUIDADA CONTADO,"MOTOR CREDITO, S.A. BANCO DE AHORRO Y CREDITO"
595,595,130034788,7/5/2018,535487,4/5/2018,7/5/2018,7/5/2018,101028289,DO2009101711,BC2MC03,SIVEM096,3/8/2016,3/8/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,9.65,125000,1,125000,100,1,125132.19,125132.19,BHDVAL,BHDVAL,CONTADO,LIQUIDADA CONTADO,"MOTOR CREDITO, S.A. BANCO DE AHORRO Y CREDITO"
596,596,130034788,7/5/2018,535488,4/5/2018,7/5/2018,7/5/2018,401007322,USP3579EBD87,BSRD2025,SIVEMGC198,27-01-2015,27-01-2025,USD,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,5.5,36,1000,36000,107.54,1090.66,39263.75,39263.75,IPSA,IPSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
597,597,130034788,7/5/2018,535492,4/5/2018,7/5/2018,7/5/2018,401007551,DO1002216112,CI030223,SIVEMBC226,3/2/2016,3/2/2023,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,11,923,10000,9230000,106.6,10942.78,10100184.59,10100184.59,UNICA,UNICA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
598,598,130034788,7/5/2018,535494,4/5/2018,7/5/2018,7/5/2018,101768835,DO2014301611,BC1DPP16,SIVEM106,31-03-2017,31-03-2027,USD,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,6.25,11184,1,11184,108.34,1.09,12187.17,12187.17,UNICA,UNICA,CONTADO,LIQUIDADA PLAZO,"DOMINICAN POWER PARTNERS, LDC"
599,599,130034788,7/5/2018,535496,4/5/2018,7/5/2018,7/5/2018,101768835,DO2014301611,BC1DPP16,SIVEM106,31-03-2017,31-03-2027,USD,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,6.25,55130,1,55130,108.34,1.09,60074.97,60074.97,UNICA,UNICA,CONTADO,LIQUIDADA PLAZO,"DOMINICAN POWER PARTNERS, LDC"
600,600,130034788,7/5/2018,535498,4/5/2018,7/5/2018,7/5/2018,101768835,DO2014301611,BC1DPP16,SIVEM106,31-03-2017,31-03-2027,USD,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,6.25,55131,1,55131,108.34,1.09,60076.06,60076.06,UNICA,UNICA,CONTADO,LIQUIDADA PLAZO,"DOMINICAN POWER PARTNERS, LDC"
601,601,130034788,7/5/2018,535507,4/5/2018,7/5/2018,7/5/2018,401007322,DO1005205112,MH22026,SIVEMGC224,14-01-2016,14-01-2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,10.875,7,100000,700000,104.6,107969.88,755789.17,755789.17,BHDVAL,BHDVAL,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
602,602,130034788,7/5/2018,535509,4/5/2018,7/5/2018,7/5/2018,401007322,USP3579EBV85,BSDR2027,SIVEMGC240,25-01-2017,25-01-2027,USD,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,5.95,60,1000,60000,110.35,1120.38,67222.7,67222.7,BHDVAL,BHDVAL,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
603,603,130034788,7/5/2018,535510,4/5/2018,7/5/2018,7/5/2018,401007322,USP3579EBV85,BSDR2027,SIVEMGC240,25-01-2017,25-01-2027,USD,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,5.95,60,1000,60000,110.35,1120.38,67222.7,67222.7,BHDVAL,BHDVAL,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
604,604,130034788,7/5/2018,535517,4/5/2018,7/5/2018,7/5/2018,401007551,DO1002216112,CI030223,SIVEMBC226,3/2/2016,3/2/2023,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,11,26,10000,260000,106.6,10942.78,284512.24,284512.24,UNICA,UNICA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
605,605,130034788,7/5/2018,535519,4/5/2018,7/5/2018,7/5/2018,101768835,DO2014301611,BC1DPP16,SIVEM106,31-03-2017,31-03-2027,USD,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,6.25,51015,1,51015,108.34,1.09,55590.87,55590.87,UNICA,UNICA,CONTADO,LIQUIDADA CONTADO,"DOMINICAN POWER PARTNERS, LDC"
606,606,130034788,7/5/2018,535521,4/5/2018,7/5/2018,7/5/2018,101768835,DO2014301611,BC1DPP16,SIVEM106,31-03-2017,31-03-2027,USD,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,6.25,51015,1,51015,108.34,1.09,55590.87,55590.87,UNICA,UNICA,CONTADO,LIQUIDADA CONTADO,"DOMINICAN POWER PARTNERS, LDC"
607,607,130034788,7/5/2018,535524,4/5/2018,7/5/2018,7/5/2018,401007551,DO1002216112,CI030223,SIVEMBC226,3/2/2016,3/2/2023,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,11,229,10000,2290000,106.6,10942.78,2505896.29,2505896.29,UNICA,UNICA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
608,608,130034788,7/5/2018,535531,4/5/2018,7/5/2018,7/5/2018,401007322,DO1005206011,MH12032,SIVEMGC243,5/3/2017,5/3/2032,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,12,11,100000,1100000,136.03,138099.04,1519089.49,1519089.49,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
609,609,130034788,7/5/2018,535532,4/5/2018,7/5/2018,7/5/2018,401007322,DO1005206011,MH12032,SIVEMGC243,5/3/2017,5/3/2032,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,12,11,100000,1100000,134.87,136941.79,1506359.72,1506359.72,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
610,610,130034788,7/5/2018,535549,4/5/2018,7/5/2018,7/5/2018,401007551,DO1002215726,NO300922,712015,30-09-2015,30-09-2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,11,46,10000,460000,115.29,11643.83,535616.03,535616.03,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
611,611,130034788,7/5/2018,535550,4/5/2018,7/5/2018,7/5/2018,401007551,DO1002213820,NO200122,SIVEMBC197,20-01-2015,20-01-2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,12,18,10000,180000,109.91,11342.86,204171.53,204171.53,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
612,612,130034788,7/5/2018,535552,4/5/2018,7/5/2018,7/5/2018,401007322,USP3579EBV85,BSDR2027,SIVEMGC240,25-01-2017,25-01-2027,USD,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,5.95,185,1000,185000,131.31,1329.95,246040.41,246040.41,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
613,613,130034788,7/5/2018,535553,4/5/2018,7/5/2018,7/5/2018,401007322,USP3579EBV85,BSDR2027,SIVEMGC240,25-01-2017,25-01-2027,USD,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,5.95,186,1000,186000,130.03,1317.2,245000,245000,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
614,614,130034788,7/5/2018,534523,3/5/2018,7/5/2018,7/5/2018,401007322,DO1005244525,CDEEE23,SIVEMGC-101,31-07-2012,31-07-2023,USD,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,7,363,1000,363000,122.65,1244.93,451910.96,451910.96,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
615,615,130034788,7/5/2018,534524,3/5/2018,7/5/2018,7/5/2018,401007322,DO1005244525,CDEEE23,SIVEMGC-101,31-07-2012,31-07-2023,USD,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,7,361,1000,361000,122.81,1246.54,450000,450000,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
616,616,130034788,7/5/2018,534525,3/5/2018,7/5/2018,7/5/2018,401007322,USP3579EBV85,BSDR2027,SIVEMGC240,25-01-2017,25-01-2027,USD,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,5.95,14,1000,14000,120.17,1218.54,17059.62,17059.62,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
617,617,130034788,7/5/2018,534526,3/5/2018,7/5/2018,7/5/2018,401007322,USP3579EBV85,BSDR2027,SIVEMGC240,25-01-2017,25-01-2027,USD,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,5.95,13,1000,13000,129.08,1307.69,17000,17000,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
618,618,130034788,7/5/2018,534527,3/5/2018,7/5/2018,7/5/2018,401007322,DO1005206011,MH12032,SIVEMGC243,5/3/2017,5/3/2032,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,12,11,100000,1100000,135.55,137618.93,1513808.22,1513808.22,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
619,619,130034788,7/5/2018,534528,3/5/2018,7/5/2018,7/5/2018,401007322,DO1005206011,MH12032,SIVEMGC243,5/3/2017,5/3/2032,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,12,42,100000,4200000,117.86,119932.32,5037157.53,5037157.53,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
620,620,130034788,7/5/2018,534529,3/5/2018,7/5/2018,7/5/2018,401007322,DO1005206011,MH12032,SIVEMGC243,5/3/2017,5/3/2032,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,12,42,100000,4200000,116.98,119047.62,5000000,5000000,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
621,621,130034788,7/5/2018,534530,3/5/2018,7/5/2018,7/5/2018,401007322,DO1005206011,MH12032,SIVEMGC243,5/3/2017,5/3/2032,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,12,11,100000,1100000,134.29,136363.64,1500000,1500000,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
622,622,130034788,7/5/2018,534552,3/5/2018,7/5/2018,7/5/2018,401007322,USP3579EBV85,BSDR2027,SIVEMGC240,25-01-2017,25-01-2027,USD,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,5.95,150,1000,150000,101.69,1033.74,155061.5,155061.5,BHDVAL,BHDVAL,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
623,623,130034788,7/5/2018,534876,4/5/2018,7/5/2018,7/5/2018,401007322,USP3579EBD87,BSRD2025,SIVEMGC198,27-01-2015,27-01-2025,USD,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,5.5,7,1000,7000,100.75,1022.74,7159.16,7159.16,PARVA,PARVA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
624,624,130034788,7/5/2018,534895,4/5/2018,7/5/2018,7/5/2018,401007551,DO1002251523,CI200320,SIVEMBC-147,20-03-2013,20-03-2020,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,13,92,10000,920000,107.32,10903.01,1003076.82,1003076.82,PARVA,PARVA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
625,625,130034788,7/5/2018,534952,4/5/2018,7/5/2018,7/5/2018,401007322,DO1005224329,MH12020,SIVEMG-034,10/7/2010,10/7/2020,DOP,SECUNDARIO,EXTRABURSATIL,MHRD,CONTADO RF,16,1070,100000,107000000,116.91,122042.47,130585439.8,130585439.8,JMMB,PRIMMA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
626,626,130034788,7/5/2018,534955,4/5/2018,7/5/2018,7/5/2018,401007322,DO1005205419,MH42026,SIVEMGC224,4/6/2016,4/12/2026,DOP,SECUNDARIO,EXTRABURSATIL,MHRD,CONTADO RF,11,250,100000,25000000,111.96,116603.4,29150848.97,29150848.97,BRESERVA,ACIBAO,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
627,627,130034788,7/5/2018,534957,4/5/2018,7/5/2018,7/5/2018,401007322,DO1005204214,MH12024,SIVEMGC185,10/5/2014,10/5/2024,DOP,SECUNDARIO,EXTRABURSATIL,MHRD,CONTADO RF,11.5,250,100000,25000000,114.26,119867.92,29966979.79,29966979.79,ACIBAO,BRESERVA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
628,628,130034788,7/5/2018,535042,4/5/2018,7/5/2018,7/5/2018,401007551,DO1002251523,CI200320,SIVEMBC-147,20-03-2013,20-03-2020,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,13,47,10000,470000,107.31,10901.97,512392.54,512392.54,PARVA,PARVA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
629,629,130034788,7/5/2018,535055,4/5/2018,7/5/2018,7/5/2018,401007322,DO1005205310,MH32026,SIVEMGC224,6/5/2016,6/11/2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,11,63,100000,6300000,112.04,112072.03,7060537.75,7060537.75,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
630,630,130034788,7/5/2018,535056,4/5/2018,7/5/2018,7/5/2018,401007322,DO1005205112,MH22026,SIVEMGC224,14-01-2016,14-01-2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,10.875,33,100000,3300000,118.75,122112.91,4029726.03,4029726.03,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
631,631,130034788,7/5/2018,535556,4/5/2018,7/5/2018,7/5/2018,401007322,DO1005205617,MH12027,SIVEMGC224,5/8/2016,5/2/2027,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,11.25,240,100000,24000000,144.29,147096.69,35303205.48,35303205.48,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
632,632,130034788,7/5/2018,535557,4/5/2018,7/5/2018,7/5/2018,401007322,DO1005205617,MH12027,SIVEMGC224,5/8/2016,5/2/2027,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,11.25,245,100000,24500000,140.05,142857.14,35000000,35000000,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
